openalex_id,doi,year,type,title,venue,primary_topic,matched_terms,auto_flag,abstract_first_60_words
https://openalex.org/W4415883956,https://doi.org/10.1109/mass66014.2025.00067,2025,conference-paper,Parecon: Enhancing Mobile AI Vision Apps through DNN Partition and Resolution Control,,Advanced Neural Network Applications,DNN partitioning|model partitioning,,"Vision applications using deep neural network (DNN) models are increasingly prevalent in mobile devices like autonomous vehicles, drones, and smartphones. The quality of experience (QoE) for these applications is affected by the hardware performance of the mobile devices, fluctuating network conditions, and the characteristics of the DNN model. In this paper, we introduce the Parecon algorithm, which optimizes DNN model"
https://openalex.org/W4415884413,https://doi.org/10.1109/mass66014.2025.00085,2025,conference-paper,Task Offloading for Collaborative Inference of LLM Agents at the Network Edge,,IoT and Edge/Fog Computing,collaborative inference,,"The deployment of large language models (LLMs) at the network edge has emerged as a critical paradigm for enabling low-latency, privacy-preserving AI services. However, resource-constrained user devices (e.g., smartphones, IoT endpoints) struggle to execute computationally intensive LLM inference tasks solely. Collaborative computing frameworks that offload subtasks to edge servers offer a promising solution but face challenges in balancing task completion"
https://openalex.org/W4415884568,https://doi.org/10.1109/mass66014.2025.00025,2025,conference-paper,Distributed Context-Aware Resource Allocation for Dynamic Sensor Fusion in Edge Inference,,IoT and Edge/Fog Computing,adaptive inference|dynamic DNN,,"The fusion of multi-modal information, such as images and LiDAR scans, is instrumental to maximize the performance of many computer vision tasks in next generation systems and applications. However, supporting fusion necessitates considerable effort, challenging the availability of computing and communication resources in edge systems. This work addresses this challenge by maximizing resource efficiency in systems where mobile devices collect"
https://openalex.org/W4415967890,https://doi.org/10.3390/app152111828,2025,article,Super-Resolution Task Inference Acceleration for In-Vehicle Real-Time Video via Edge–End Collaboration,Applied Sciences,Advanced Image Processing Techniques,model partitioning,,"As intelligent transportation systems continue to advance, on-board surveillance video has become essential for train safety and intelligent scheduling. However, high-resolution video transmission faces bandwidth limitations, and existing deep learning-based super-resolution models find it difficult to meet real-time requirements due to high computational complexity. To address this, this paper proposes an “edge–end” collaborative multi-terminal task inference framework, which improves inference"
https://openalex.org/W4415970885,https://doi.org/10.1109/tpds.2025.3629667,2025,article,S-Leon: An Efficient Split Learning Framework Over Heterogeneous LEO Satellite Networks,IEEE Transactions on Parallel and Distributed Systems,Satellite Communication Systems,early exit|model partitioning,,"The rapid deployment of low Earth orbit (LEO) satellite systems has propelled various space-based applications (e.g., agricultural monitoring and disaster response), which increasingly rely on advancements in deep learning (DL). However, ground stations (GS) cannot download such massive raw data for centralized training due to intermittent connectivity between satellites and GS, while the scaled-up DL models pose substantial barriers to"
https://openalex.org/W4415974678,https://doi.org/10.1016/j.procs.2025.09.375,2025,conference-paper,The Concept of Self-Adaptive Dynamic Reconfiguration in FPGA-Based DSP Systems,Procedia Computer Science,Evolutionary Algorithms and Applications,configuration selection,,"This article presents the concept of digital signal processing (DSP) systems implemented in FPGA (Field-Programmable Gate Array) devices, utilizing Dynamic Partial Reconfiguration (DPR) mechanisms. It describes hardware architectures that enable selective replacement of logic configuration fragments in real time. Applications of DPR are proposed for the implementation of Fast Fourier Transform (FFT), adaptive filtering, and sound signal synthesis, where the"
https://openalex.org/W4416023694,https://doi.org/10.48550/arxiv.2511.04002,2025,preprint,Memory- and Latency-Constrained Inference of Large Language Models via Adaptive Split Computing,arXiv (Cornell University),Advanced Neural Network Applications,split computing,,"Large language models (LLMs) have achieved near-human performance across diverse reasoning tasks, yet their deployment on resource-constrained Internet-of-Things (IoT) devices remains impractical due to massive parameter footprints and memory-intensive autoregressive decoding. While split computing offers a promising solution by partitioning model execution between edge devices and cloud servers, existing approaches fail to address the unique challenges of autoregressive inference, particularly"
https://openalex.org/W4416044427,https://doi.org/10.1007/978-981-95-4091-4_31,2025,conference-paper,HarmonyTrain: A Hybrid Parallel Training Method for Deep Learning Models in Dual-Heterogeneous Environments,Communications in computer and information science,Advanced Neural Network Applications,model partitioning,,
https://openalex.org/W4416046234,https://doi.org/10.48550/arxiv.2505.21594,2025,preprint,Fast and Cost-effective Speculative Edge-Cloud Decoding with Early Exits,arXiv (Cornell University),Robotics and Automated Systems,early exit,,"Large Language Models (LLMs) enable various applications on edge devices such as smartphones, wearables, and embodied robots. However, their deployment often depends on expensive cloud-based APIs, creating high operational costs, which limit access for smaller organizations and raise sustainability concerns. Certain LLMs can be deployed on-device, offering a cost-effective solution with reduced latency and improved privacy. Yet, limited computing resources"
https://openalex.org/W4416047891,https://doi.org/10.48550/arxiv.2505.22149,2025,preprint,Real-World Modeling of Computation Offloading for Neural Networks with Early Exits and Splits,arXiv (Cornell University),IoT and Edge/Fog Computing,computation offloading|early exit|inference offloading,,"We focus on computation offloading of applications based on convolutional neural network (CNN) from moving devices, such as mobile robots or autonomous vehicles, to MultiAccess Edge Computing (MEC) servers via a mobile network. In order to reduce overall CNN inference time, we design and implement CNN with early exits and splits, allowing a flexible partial or full offloading of CNN"
https://openalex.org/W4416058159,https://doi.org/10.65286/icic.v21i2.93788,2025,conference-paper,Defect Detection and Classification of PCB Based on RT-DETR,,Industrial Vision Systems and Defect Detection,slimmable,,"Printed circuit board PCB defect detection is crucial for ensuring PCB quality. However, small defect sizes on PCBs and the substantial parameter and computational requirements of deep learning models pose challenges in detection accuracy and deployment on resource-constrained devices. To address these issues, we introduce an optimized PCB defect detection method based on the RT-DETR model. Firstly, we propose the"
https://openalex.org/W4416062399,https://doi.org/10.48550/arxiv.2507.06179,2025,preprint,Dynamic Slimmable Networks for Efficient Speech Separation,arXiv (Cornell University),Speech and Audio Processing,slimmable,,"Recent progress in speech separation has been largely driven by advances in deep neural networks, yet their high computational and memory requirements hinder deployment on resource-constrained devices. A significant inefficiency in conventional systems arises from using static network architectures that maintain constant computational complexity across all input segments, regardless of their characteristics. This approach is sub-optimal for simpler segments that"
https://openalex.org/W4416085114,https://doi.org/10.48550/arxiv.2503.03556,2025,preprint,Afford-X: Generalizable and Slim Affordance Reasoning for Task-oriented Manipulation,arXiv (Cornell University),Robot Manipulation and Learning,slimmable,,"Object affordance reasoning, the ability to infer object functionalities based on physical properties, is fundamental for task-oriented planning and activities in both humans and Artificial Intelligence (AI). This capability, required for planning and executing daily activities in a task-oriented manner, relies on commonsense knowledge of object physics and functionalities, extending beyond simple object recognition. Current computational models for affordance reasoning"
https://openalex.org/W4416113506,https://doi.org/10.1109/tmc.2025.3647531,2025,article,Dynamic Pricing for On-Demand DNN Inference in the Edge-AI Market,IEEE Transactions on Mobile Computing,IoT and Edge/Fog Computing,model partitioning|multi-exit,,"The convergence of edge computing and Artificial Intelligence (AI) gives rise to Edge-AI, which enables the deployment of real-time AI applications at the network edge. A key research challenge in Edge-AI is edge inference acceleration, which aims to realize low-latency high-accuracy Deep Neural Network (DNN) inference by offloading partitioned inference tasks from end devices to edge servers. However, existing research"
https://openalex.org/W4416113955,https://doi.org/10.1109/tnse.2025.3631382,2025,article,MoEE: Mixture of Edge Experts for Collaborative Inference of Heterogeneous Models Based on Out-of-Distribution Detection,IEEE Transactions on Network Science and Engineering,IoT and Edge/Fog Computing,collaborative inference,,"As the performance of Internet of Things (IoT) devices at the edge improves, deep learning models are increasingly being deployed on these devices to enhance the reliability of real-time data processing. However, the significant heterogeneity in computing power and storage capacity among devices results in local models that differ in type, size, and accuracy. Moreover, these models are typically trained"
https://openalex.org/W4416151651,https://doi.org/10.1007/978-981-95-1746-6_85,2025,conference-paper,Dynamic LLM Selection for Humanoid Robots: A Hybrid Approach with Edge Caching,Lecture notes in networks and systems,Robotics and Automated Systems,dynamic model selection,,
https://openalex.org/W4416158214,https://doi.org/10.1007/978-981-95-3055-7_1,2025,conference-paper,ACL: Adaptive Chunking of Large Language Models for Efficient Inference on Automotive Edge Devices,Lecture notes in computer science,Advanced Neural Network Applications,dynamic inference,,
https://openalex.org/W4416231415,https://doi.org/10.3390/engproc2025113071,2025,conference-paper,Enhancing Autonomous Vehicle Segmentation with Compact UNET Models and Temporal Input Fusion,,Advanced Neural Network Applications,split computing,,"This work addresses the challenge of video semantic segmentation, a critical component in applications such as autonomous driving.The primary aim was to explore the role of temporal awareness in video sequences and its impact on split computing.To achieve this, we analyzed existing deep neural networks for semantic segmentation and their computational demands and proposed a split computing architecture that leverages"
https://openalex.org/W4416234624,https://doi.org/10.1007/978-3-032-10459-5_36,2025,conference-paper,EdgeInferFlow: A Distributed Inference Acceleration Method for Deep Learning Chained Structure Models for Edge Devices,Lecture notes in computer science,Advanced Neural Network Applications,model partitioning,,
https://openalex.org/W4416236023,https://doi.org/10.48550/arxiv.2511.09025,2025,preprint,FLAD: Federated Learning for LLM-based Autonomous Driving in Vehicle-Edge-Cloud Networks,arXiv (Cornell University),Privacy-Preserving Technologies in Data,model partitioning,,"Large Language Models (LLMs) have impressive data fusion and reasoning capabilities for autonomous driving (AD). However, training LLMs for AD faces significant challenges including high computation transmission costs, and privacy concerns associated with sensitive driving data. Federated Learning (FL) is promising for enabling autonomous vehicles (AVs) to collaboratively train models without sharing raw data. We present Federated LLM-based Autonomous Driving"
https://openalex.org/W4416241952,https://doi.org/10.48550/arxiv.2508.07329,2025,preprint,Efficient Edge LLMs Deployment via HessianAware Quantization and CPU GPU Collaborative,arXiv (Cornell University),Advanced Neural Network Applications,collaborative inference,,"With the breakthrough progress of large language models (LLMs) in natural language processing and multimodal tasks, efficiently deploying them on resource-constrained edge devices has become a critical challenge. The Mixture of Experts (MoE) architecture enhances model capacity through sparse activation, but faces two major difficulties in practical deployment: (1) The presence of numerous outliers in activation distributions leads to severe"
https://openalex.org/W4416251832,https://doi.org/10.1109/ijcnn64981.2025.11229166,2025,conference-paper,A Dynamic Co-Inference Framework for Edge-End Using Discrete Soft Actor-Critic and SLA-Aware Task Batching,,IoT and Edge/Fog Computing,collaborative inference|model partitioning,,"With the rapid advancement of AI, deep neural network (DNN) have become core technologies. However, executing computation-intensive DNN tasks on mobile devices is challenging due to limited computational resources. Traditional cloud-assisted inference methods suffer from high network latency, restricting real-time performance. To overcome these issues, edge-end collaborative inference methods based on model partitioning have gained attention. Most research focuses on"
https://openalex.org/W4416254798,https://doi.org/10.1109/icmla66185.2025.00114,2025,conference-paper,NeuCODEX: Edge–Cloud Co-Inference with Spike-Driven Compression and Dynamic Early-Exit,,Advanced Memory and Neural Computing,early exit,,"Spiking Neural Networks (SNNs) offer significant potential for enabling energy-efficient intelligence at the edge. However, performing full SNN inference at the edge can be challenging due to the latency and energy constraints arising from fixed and high timestep overheads. Edge-cloud co-inference systems present a promising solution, but their deployment is often hindered by high latency and feature transmission costs. To"
https://openalex.org/W4416271107,https://doi.org/10.48550/arxiv.2503.20245,2025,preprint,ESSR: An 8K@30FPS Super-Resolution Accelerator With Edge Selective Network,arXiv (Cornell University),Advanced Image Processing Techniques,model switching,,"Deep learning-based super-resolution (SR) is challenging to implement in resource-constrained edge devices for resolutions beyond full HD due to its high computational complexity and memory bandwidth requirements. This paper introduces an 8K@30FPS SR accelerator with edge-selective dynamic input processing. Dynamic processing chooses the appropriate subnets for different patches based on simple input edge criteria, achieving a 50\% MAC reduction with"
https://openalex.org/W4416286489,https://doi.org/10.1109/jiot.2025.3633690,2025,article,MEIO-Net: A Motion-Aware Early-Exit Inertial Odometry Network for Efficient Pedestrian Dead Reckoning (PDR),IEEE Internet of Things Journal,Gait Recognition and Analysis,early exit|multi-exit,,"In various pedestrian motion scenarios, data-driven pedestrian dead reckoning (PDR) methods have demonstrated strong localization performance, significantly enhancing system adaptability and robustness. However, most existing deep learning models have high computational costs. This makes them difficult to deploy on energy-constrained mobile devices for long-term use. Current lightweight PDR networks adopt a single-input-single-output structure. Although effective in complex dynamics, this design"
https://openalex.org/W4416349081,https://doi.org/10.48550/arxiv.2511.11608,2025,preprint,"Why Should the Server Do It All?: A Scalable, Versatile, and Model-Agnostic Framework for Server-Light DNN Inference over Massively Distributed Clients via Training-Free Intermediate Feature Compression",arXiv (Cornell University),Advanced Neural Network Applications,model partitioning|split computing,,"Modern DNNs often rely on edge-cloud model partitioning (MP), but widely used schemes fix shallow, static split points that underutilize edge compute and concentrate latency and energy on the server. The problem is exacerbated in autoregressive (AR) LLM inference, where per-token forward passes repeatedly generate bulky intermediate features (IFs). We introduce SLICER, a retraining-free, architecture-agnostic framework that compresses IFs to"
https://openalex.org/W4416349219,https://doi.org/10.48550/arxiv.2511.11664,2025,preprint,Range Asymmetric Numeral Systems-Based Lightweight Intermediate Feature Compression for Split Computing of Deep Neural Networks,arXiv (Cornell University),Advanced Neural Network Applications,split computing,,"Split computing distributes deep neural network inference between resource-constrained edge devices and cloud servers but faces significant communication bottlenecks when transmitting intermediate features. To this end, in this paper, we propose a novel lightweight compression framework that leverages Range Asymmetric Numeral Systems (rANS) encoding with asymmetric integer quantization and sparse tensor representation to reduce transmission overhead dramatically. Specifically, our approach"
https://openalex.org/W4416399249,https://doi.org/10.1051/epjconf/202534101054,2025,conference-paper,Proactive Zero Day Threat Detection in 5G Mobile Edge Computing Using Transformer Driven Pre Execution Deep Learning Framework Process,EPJ Web of Conferences,Adversarial Robustness in Machine Learning,early exit,,"The deployment of 5G Mobile Edge Computing (MEC) at a tremendous speed has significantly increased the attack surface making zero-day vulnerabilities more palatable to exploit by the adversaries. Intrusion detection systems are signature-dependent, with anomaly identification being post-execution, leading to high latency and ineffectiveness at the adaptation against new threats. It is clearly stated that the need for practical, before-execution"
https://openalex.org/W4416410787,https://doi.org/10.1016/j.iot.2025.101826,2025,article,Proactive context aware task offloading in digital twin driven federated IoT systems with large language models,Internet of Things,IoT and Edge/Fog Computing,computation offloading,,"This study considers the combination of Digital Twins (DT), Federated Learning (FL), and computation offloading to establish a context-aware framework for effective resource management in IoT networks. Although DT models can predict battery levels, CPU usage, and network delays to aid reinforcement learning (RL) agents, earlier RL-based controllers require significant training and are slow to adapt to changes. To overcome"
https://openalex.org/W4416473930,https://doi.org/10.1145/3680207.3765599,2025,conference-paper,Demo: Customizing Transformer-based LLMs via Collaborative Training on Mobile Devices,,Software System Performance and Reliability,model partitioning,,"Despite large language models (LLMs) being an essential part of our lives, training of LLMs still needs to be done in cloud data centers due to the large requirements of data and computing power, leaving fine-tuning pre-trained LLMs on resource-constrained mobile devices remains highly under-explored. In this demo, we present Confidant, a practical collaborative training system that allows modern LLMs"
https://openalex.org/W4416476051,https://doi.org/10.1145/3680207.3723487,2025,conference-paper,Confidant: Customizing Transformer-based LLMs via Collaborative Training on Mobile Devices,,Software System Performance and Reliability,model partitioning,,"Large language models (LLMs) have emerged as a cornerstone for advancing AI technologies. It revolutionizes the way we interact with devices, websites, and information, and paves the way for the development of highly intuitive and capable virtual assistants. Training of today's LLMs happens in cloud data centers due to the requirement of enormous data and a significant amount of computing"
https://openalex.org/W4416553379,https://doi.org/10.1094/pdis-07-25-1440-re,2025,article,YOLO-APLD: A Lightweight Apple Leaf Disease Detection Model Based on Multiscale Feature Fusion,Plant Disease,Smart Agriculture and AI,slimmable,,"The precise and timely identification of apple leaf diseases play a key role in targeted pesticide application in orchards. Conventional deep learning techniques encounter issues like the substantial size of model parameters and low detection accuracy across various disease scales in natural environments. To overcome these limitations, this paper presents YOLO-APLD, a lightweight algorithm for detecting apple leaf diseases, utilizing"
https://openalex.org/W4416554867,https://doi.org/10.48550/arxiv.2511.09828,2025,preprint,SMoFi: Step-wise Momentum Fusion for Split Federated Learning on Heterogeneous Data,arXiv (Cornell University),Privacy-Preserving Technologies in Data,model partitioning,,"Split Federated Learning is a system-efficient federated learning paradigm that leverages the rich computing resources at a central server to train model partitions. Data heterogeneity across silos, however, presents a major challenge undermining the convergence speed and accuracy of the global model. This paper introduces Step-wise Momentum Fusion (SMoFi), an effective and lightweight framework that counteracts gradient divergence arising from"
https://openalex.org/W4416557188,https://doi.org/10.48550/arxiv.2505.16499,2025,preprint,"Smaller, Smarter, Closer: The Edge of Collaborative Generative AI",arXiv (Cornell University),Topic Modeling,collaborative inference,,"The rapid adoption of generative AI (GenAI), particularly Large Language Models (LLMs), has exposed critical limitations of cloud-centric deployments, including latency, cost, and privacy concerns. Meanwhile, Small Language Models (SLMs) are emerging as viable alternatives for resource-constrained edge environments, though they often lack the capabilities of their larger counterparts. This article explores the potential of collaborative inference systems that leverage"
https://openalex.org/W4416608976,https://doi.org/10.1007/s44336-025-00022-z,2025,article,Towards a flexible and unified architecture for speech enhancement,Vicinagearth.,Speech and Audio Processing,early exit,,"Abstract Deploying neural networks across devices with vastly different computational budgets is critical for realizing AI Flow at the network edge. This paper contributes to cooperative family-model systems by proposing a single network that can be dynamically sliced into subnetworks of varying sizes, enabling seamless adaptation to heterogeneous resource constraints across the device-edge-cloud continuum. To scale broadly, we make both"
https://openalex.org/W4416613003,https://doi.org/10.48550/arxiv.2505.23592,2025,preprint,A Modern Theory of Cross-Validation through the Lens of Stability,arXiv (Cornell University),Statistical Methods and Inference,adaptive inference,genom,"Modern data analysis and statistical learning are marked by complex data structures and black-box algorithms. Data complexity stems from technologies such as imaging, remote sensing, wearable devices, and genomic sequencing. At the same time, black-box models, especially deep neural networks, have achieved impressive results. This combination raises new challenges for uncertainty quantification and statistical inference, which we refer to as"
https://openalex.org/W4416649890,https://doi.org/10.1109/tnse.2025.3637030,2025,article,Load-Balance-Guaranteed DNN Distributed Inference Offloading in MEC Networks Interconnected by Metro Optical Networks,IEEE Transactions on Network Science and Engineering,IoT and Edge/Fog Computing,inference offloading,,"In multi-access edge computing (MEC) networks interconnected by metro optical networks, distributed inference is a promising technique to guarantee user experience for deep neural network (DNN) inference tasks while balancing the load of edge servers. It can partition an entire DNN model into multiple sequentially connected DNN blocks and offload them to distributed edge servers for processing. However, since the"
https://openalex.org/W4416659527,https://doi.org/10.1145/3768987,2025,article,End-to-End Coordination of RAN and Edge Server for Latency-Critical Inference Serving over Cellular Networks,Proceedings of the ACM on Networking,IoT and Edge/Fog Computing,inference serving,,"The growing adoption of deep neural network (DNN) inference in mobile applications underscores the need for edge-assisted inference to meet the latency requirements of diverse DNN tasks, given the constrained device capabilities. However, widespread deployment remains hindered by unreliable latency due to the shared nature of cellular networks, where concurrent workloads contend across uplink, computation, and downlink stages. Although several"
https://openalex.org/W4416679995,https://doi.org/10.36227/techrxiv.176403069.98365132/v1,2025,preprint,"Distributional RL for Task Offloading, Resource Allocation and Early Exit Selection at the Edge",,Advanced Neural Network Applications,early exit,,"Early Exiting (EE) is an emerging paradigm in deep learning that equips Deep Neural Networks (DNNs) with intermediate classifiers, enabling a trade-off between inference accuracy and latency. In this work, we investigate the integration of EE mechanisms into edge computing architectures, focusing on a representative use case involving task execution in resourceconstrained computing and communications environments for connected and automated"
https://openalex.org/W4416681926,https://doi.org/10.48550/arxiv.2509.00105,2025,preprint,AdaptCache: KV Cache Native Storage Hierarchy for Low-Delay and High-Quality Language Model Serving,arXiv (Cornell University),Parallel Computing and Optimization Techniques,model serving,,"Large language model (LLM) applications often reuse previously processed context, such as chat history and documents, which introduces significant redundant computation. Existing LLM serving systems address such redundant computation by storing the KV caches of processed context and loading the corresponding KV cache when a new request reuses the context. Further, as these LLM applications scale, the total size of"
https://openalex.org/W4416781475,https://doi.org/10.48550/arxiv.2511.21669,2025,preprint,DSD: A Distributed Speculative Decoding Solution for Edge-Cloud Agile Large Model Serving,arXiv (Cornell University),IoT and Edge/Fog Computing,model serving,,"Large language model (LLM) inference often suffers from high decoding latency and limited scalability across heterogeneous edge-cloud environments. Existing speculative decoding (SD) techniques accelerate token generation but remain confined to single-node execution. We propose DSD, a distributed speculative decoding framework that extends SD to multi-device deployments through coordinated draft-target execution. Given the lack of prior work on simulating this paradigm,"
https://openalex.org/W4416800593,https://doi.org/10.1109/ispa67752.2025.00147,2025,conference-paper,Towards Efficient Neural Network Deployment: An Attention-Based Dynamic Feature Pruning Framework with Adaptive Resource Allocation,,Advanced Neural Network Applications,input-adaptive,,"With the widespread deployment of deep learning models in image classification and object detection, computational complexity and resource consumption have become critical bottlenecks in resource-constrained environments. Traditional static model compression methods rely on global statistical evaluation that ignores dynamic interactions between input features and model components, resulting in suboptimal redundancy removal and insufficient deployment flexibility. This paper presents a novel"
https://openalex.org/W4416834829,https://doi.org/10.48550/arxiv.2507.13970,2025,preprint,A Segmented Robot Grasping Perception Neural Network for Edge AI,arXiv (Cornell University),Robot Manipulation and Learning,model partitioning,,"Robotic grasping, the ability of robots to reliably secure and manipulate objects of varying shapes, sizes and orientations, is a complex task that requires precise perception and control. Deep neural networks have shown remarkable success in grasp synthesis by learning rich and abstract representations of objects. When deployed at the edge, these models can enable low-latency, low-power inference, making real-time"
https://openalex.org/W4416923872,https://doi.org/10.1109/miel66332.2025.11261140,2025,conference-paper,"Dynamic Neural Networks for Adaptive Edge AI: Techniques, Tools, and Development Directions",,Advanced Neural Network Applications,early exit|input-adaptive|runtime adaptation|slimmable,,"Edge artificial intelligence (Edge AI) is increasingly vital in smart surveillance, industrial IoT, and autonomous systems, where real-time processing and energy efficiency are critical. Traditional deep neural networks are accurate but static and resource-hungry, limiting deployment on constrained devices. Dynamic neural networks enable input-adaptive computation, adjusting workload at runtime to context, input difficulty, and hardware limits. This survey synthesizes methods"
https://openalex.org/W4416924381,https://doi.org/10.1109/indiscon66021.2025.11254544,2025,conference-paper,Energy-Aware Deep Neural Networks with Intelligent Adaptive Inference for Sustainable IoT Deployments,,IoT and Edge/Fog Computing,adaptive inference,,An adaptive Long Short-Term Memory (Adaptive LSTM) is proposed in this paper to provide real-time energy efficient anomaly detection in resource-limited Internet of Things (IoT) healthcare systems. The model is designed to adjust the learning complexity in a dynamic manner by using optimized gating mechanisms and dropout regularization to balance accuracy and energy efficiency. The developed model is evaluated on
https://openalex.org/W4416925878,https://doi.org/10.1038/s41598-025-31056-4,2025,article,SA-TD3: UAV-assisted task offloading and optimized resource allocation for maritime edge computing,Scientific Reports,IoT and Edge/Fog Computing,computation offloading,,"In the large-scale Marine Internet of Things, UAV-assisted task offloading as a promising solution alleviates the computational burden encountered by fixed maritime surface nodes in multi-task ocean scenarios. However, most existing works focus on UAV trajectory design and resource allocation, while overlooking the dynamic demands and optimization potential of maritime surface nodes. Moreover, static resource allocation strategies and single optimization"
https://openalex.org/W4416956233,https://doi.org/10.1145/3769102.3772715,2025,conference-paper,SEEB-GPU: Early-Exit Aware Scheduling and Batching for Edge GPU Inference,,IoT and Edge/Fog Computing,early exit,,"The deployment of deep neural networks (DNNs) on edge devices is becoming increasingly common in latency-sensitive applications such as autonomous driving, real-time video analytics, and augmented reality. However, modern DNNs are rapidly growing in complexity, and edge GPUs often lack the computational resources available in cloud counterparts. This leads to increased inference latency and challenges in meeting strict Service Level"
https://openalex.org/W4416956278,https://doi.org/10.1145/3769102.3770629,2025,conference-paper,Bayes-Split-Edge: Bayesian Optimization for Constrained Collaborative Inference in Wireless Edge Systems,,IoT and Edge/Fog Computing,collaborative inference|split inference,,"Mobile edge devices (e.g., AR/VR headsets) typically need to complete timely inference tasks while operating with limited on-board computing and energy resources. In this paper, we investigate the problem of collaborative inference in wireless edge networks, where energy-constrained edge devices aim to complete inference tasks within given deadlines. These tasks are carried out using neural networks, and the edge device"
https://openalex.org/W4416978492,https://doi.org/10.2139/ssrn.5859191,2025,preprint,OSLCNN: On-Demand Scheduling for Large-Scale CNN Inference Acceleration on Heterogeneous Devices,SSRN Electronic Journal,Advanced Neural Network Applications,collaborative inference,,
https://openalex.org/W4417110405,https://doi.org/10.3390/info16121091,2025,article,HGA-DP: Optimal Partitioning of Multimodal DNNs Enabling Real-Time Image Inference for AR-Assisted Communication Maintenance on Cloud-Edge-End Systems,Information,Advanced Neural Network Applications,DNN partitioning|collaborative inference,,"In the field of communication maintenance, Augmented Reality (AR) applications are critical for enhancing operational safety and efficiency. However, deploying the required multimodal models on resource-constrained terminal devices is challenging, as traditional cloud or on-device strategies fail to balance low latency and energy consumption. This paper proposes a Cloud-Edge-End collaborative inference framework tailored to multimodal model deployment. A subgraph partitioning"
https://openalex.org/W4417117992,https://doi.org/10.48550/arxiv.2510.08873,2025,preprint,Mozart: A Chiplet Ecosystem-Accelerator Codesign Framework for Composable Bespoke Application Specific Integrated Circuits,arXiv (Cornell University),Advanced Neural Network Applications,inference serving,,"Modern AI acceleration faces a fundamental challenge: conventional assumptions about memory requirements, batching effectiveness, and latency-throughput tradeoffs are systemwide generalizations that ignore the heterogeneous computational patterns of individual neural network operators. However, going towards network-level customization and operator-level heterogeneity incur substantial Non-Recurring Engineering (NRE) costs. While chiplet-based approaches have been proposed to amortize NRE costs, reuse opportunities remain limited without"
https://openalex.org/W4417118879,https://doi.org/10.48550/arxiv.2506.06505,2025,preprint,InstantFT: An FPGA-Based Runtime Subsecond Fine-tuning of CNN Models,arXiv (Cornell University),Advanced Neural Network Applications,runtime adaptation,,"Training deep neural networks (DNNs) requires significantly more computation and memory than inference, making runtime adaptation of DNNs challenging on resource-limited IoT platforms. We propose InstantFT, an FPGA-based method for ultra-fast CNN fine-tuning on IoT devices, by optimizing the forward and backward computations in parameter-efficient fine-tuning (PEFT). Experiments on datasets with concept drift demonstrate that InstantFT fine-tunes a pre-trained CNN"
https://openalex.org/W4417119112,https://doi.org/10.48550/arxiv.2506.06579,2025,preprint,Towards Efficient Multi-LLM Inference: Characterization and Analysis of LLM Routing and Hierarchical Techniques,arXiv (Cornell University),Big Data and Digital Economy,adaptive model selection,,"Recent progress in Language Models (LMs) has dramatically advanced the field of natural language processing (NLP), excelling at tasks like text generation, summarization, and question answering. However, their inference remains computationally expensive and energy intensive, especially in settings with limited hardware, power, or bandwidth. This makes it difficult to deploy LMs in mobile, edge, or cost sensitive environments. To address"
https://openalex.org/W4417119517,https://doi.org/10.48550/arxiv.2510.09018,2025,preprint,Slim Scheduler: A Runtime-Aware RL and Scheduler System for Efficient CNN Inference,arXiv (Cornell University),Advanced Neural Network Applications,slimmable,,"Most neural network scheduling research focuses on optimizing static, end-to-end models of fixed width, overlooking dynamic approaches that adapt to heterogeneous hardware and fluctuating runtime conditions. We present Slim Scheduler, a hybrid scheduling framework that integrates a Proximal Policy Optimization (PPO) reinforcement learning policy with algorithmic, greedy schedulers to coordinate distributed inference for slimmable models. Each server runs a local"
https://openalex.org/W4417130376,https://doi.org/10.1007/s41870-025-02950-x,2025,article,LRA-CNN: a novel lite rank attention based CNN architecture for brain tumour classification,International Journal of Information Technology,Brain Tumor Detection and Classification,early exit,,
https://openalex.org/W4417132227,https://doi.org/10.1109/wf-iot64238.2025.11270629,2025,conference-paper,Real-Time Inference for IIoT Using Distributed Low-Power Edge Clusters,,IoT and Edge/Fog Computing,inference offloading,,"The growing deployment of deep learning in Indus-trial Internet of Things (IIoT) applications demands efficient, low-latency inference mechanisms on resource-constrained edge devices. This paper presents a distributed real-time object detection framework implemented using a master-worker architecture across three edge configurations: a single Raspberry Pi, a Raspberry Pi cluster, and a high-performance Intel i7 system. The system performs inference offloading using"
https://openalex.org/W4417163385,https://doi.org/10.48550/arxiv.2508.01107,2025,preprint,Variational Autoencoder-Based Black-Box Adversarial Attack on Collaborative DNN Inference,arXiv (Cornell University),Adversarial Robustness in Machine Learning,DNN partitioning|collaborative inference|dynamic DNN,,"In recent years, Deep Neural Networks (DNNs) have become increasingly integral to IoT-based environments, enabling realtime visual computing. However, the limited computational capacity of these devices has motivated the adoption of collaborative DNN inference, where the IoT device offloads part of the inference-related computation to a remote server. Such offloading often requires dynamic DNN partitioning information to be exchanged among"
